"FullPath","Ext","SizeBytes","LastModified","Created","First120","DeltaMin"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\CurrWaferSurfaceInterpolation.md",".md","29","2025-02-11 14:48","2026-05-17 11:19","[General] IsInChuckSpace=0 ","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DefaultWafer2Table.ini",".ini","1141","2025-02-11 14:48","2026-05-17 11:19","[WAFER ALIGNMENT] Wafer2Table_X=          0.9999971202        -0.0002744600   -157379.1579642731 Wafer2Table_Y=         ","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DefaultWaferSurfaceInterpolation.md",".md","29","2025-02-11 14:48","2026-05-17 11:19","[General] IsInChuckSpace=0 ","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DieAlignment.dat_block.ini",".ini","118","2025-02-11 14:48","2026-05-17 11:19","[General] IsMultiIndex=0 DieCount=1 [Die_0] Row=0 Col=0 PosX=0.000 PosY=0.000 SizeX=7336.000 SizeY=7336.000 ","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DieMapAlignRes.dat_block.ini",".ini","118","2025-02-11 14:48","2026-05-17 11:19","[General] IsMultiIndex=0 DieCount=1 [Die_0] Row=0 Col=0 PosX=0.000 PosY=0.000 SizeX=7336.000 SizeY=7336.000 ","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DieMapRegPos.txt",".txt","350","2025-02-11 14:48","2026-05-17 11:19","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1     65.0","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DieRegPos.txt",".txt","350","2025-02-11 14:48","2026-05-17 11:19","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1     32.0","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\ExternalCoordSystems.ini",".ini","33","2025-02-11 14:48","2026-05-17 11:19","[ExternalCoordSystems] Count=0 ","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\GlobalRTP.ini",".ini","2656","2025-02-11 14:48","2026-05-17 11:19","[GLOBAL_RTP] AdaptiveGpuEnabled=1 AdaptiveHistogram=0 AdaptiveHistogramByDieSegments=1 AdaptiveHistogramMinPixelCount=32","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\ImageProcessing.log",".log","37","2025-02-11 14:48","2026-05-17 11:19","_previouseAlignmentDataExists = 0 ","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\JobIllumLimits.ini",".ini","86","2025-05-26 10:12","2026-05-17 11:19","[RNDTEST4] IllumCalibDate=2024-08-14 16:35:32 ForcedSkipToDate=2025-06-25 10:12:08 ","-512707"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\Metadata.ini",".ini","72","2025-02-11 14:48","2026-05-17 11:19","[General] name=x5 Id=fb222405-ca62-4124-8cbd-947ee652d223 Version=0 ","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\OpticPreset.ini",".ini","1680","2025-05-26 10:11","2026-05-17 11:19","[General] Signature=1 [Scan2d] Id=f0604106-4bcc-4d4b-be3f-afb76b15d289 FocusPosAboveChuck=776.699999472048 Mag=10 Mode=-","-512707"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\OpticToVCamStorage.json",".json","536","2025-03-18 11:29","2026-05-17 11:19","[   {     ""OpticId"": ""f0604106-4bcc-4d4b-be3f-afb76b15d289"",     ""Scenario"": ""Scan"",     ""IsAutoFocus"": false,     ""Stor","-611990"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\Params_AlignRTP.ini",".ini","2603","2025-02-11 14:48","2026-05-17 11:19","[306a7e84-3bae-4443-bedf-ea9321f61841] 306a7e84-3bae-4443-bedf-ea9321f61841_EngineDescription=No Operation 306a7e84-3bae","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\Params_SystemInfo.ini",".ini","2247","2025-02-11 14:48","2026-05-17 11:19","[SystemParams] ActivateAlgorithms=1 ActivateFrameTracing=0 ApplyDistortion=-1 ApplyGainOffset=-1 CCS_InScanScenario=0 CC","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\Params_WaferInfo.ini",".ini","1438","2025-02-11 14:48","2026-05-17 11:19","[General] AlignStripDelay=-1 BinArrayPath=c:\bis\data\dds BumpResBufferSize=50000000 CollectSpcData=0 DieAlignResReport=","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\ProductInfo.ini",".ini","2937","2025-05-26 13:06","2026-05-17 11:19","[General] GainOffsetMode=0 ExportFlatPos=0 Reference_EdgeUncert=0 Overlap2d_X_um=0.000 Overlap2d_Y_um=0.000 Overlap3d_X_","-512532"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\Recipe.ini",".ini","3289","2025-05-26 10:39","2026-05-17 11:19","[AutoCycle] AutoFocusEvery=1 ; None CleanReferenceEvery=1 ; None UnloadToAnotherCassette=0 ; Move wafers from Loadport B","-512679"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\RTP.txt",".txt","6221","2025-02-11 14:52","2026-05-17 11:19","[PostProcess]   ; Zone name Alg = Volume Shape_Violation_USL = 90000 ;  ( The Max bump volume allowed. )  Shape_Violatio","-662187"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\ScanOverlapLog.txt",".txt","450","2025-05-26 13:06","2026-05-17 11:19","Scan 2d Overlap [px], [um]; Pixel size = 0.846, 0.85 Minimum             :    32,   32,   27,   27 Detection           :","-512532"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\ScenariosMetadatas.ini",".ini","1377","2025-02-11 14:50","2026-05-17 11:19","[General] Version=1 [Scan2d] Id=5c0a78a1-e594-4919-b46e-1127b9caa0fa OpticsId=f0604106-4bcc-4d4b-be3f-afb76b15d289 Refer","-662189"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\UniqueArea.ini",".ini","20","2025-02-11 14:48","2026-05-17 11:19","[General] Count=0 ","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\Wafer2Table.ini",".ini","1131","2025-05-26 13:15","2026-05-17 11:19","[WAFER ALIGNMENT] Wafer2Table_X=          0.9999881625        -0.0007903389   -157297.2114332336 Wafer2Table_Y=         ","-512524"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\WaferDataReadSettings.xml",".xml","195","2025-02-11 14:48","2026-05-17 11:19","<?xml version=""1.0""?> <WaferDataReadSettings xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\Waferinfo.ini",".ini","467","2025-05-26 13:06","2026-05-17 11:19","[Robot] SideUp=1 Rotation=0 UnloadRotation=0 [General] hd_robot=False InkBinList= LimitNumberOfInkedDice=0 hd_cmm=False ","-512532"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\WaferMapRecipe.ini",".ini","1326","2025-05-26 10:40","2026-05-17 11:19","[GENERAL] SettingsPolicy=1 FiducialBin=-1 ImportSubPath= UpdateSubPath= ExportInAutoCycle=1 ExportInManualScan=1 AfterEx","-512679"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\WaferToRefWafer.ini",".ini","171","2025-02-11 17:29","2026-05-17 11:19","[WaferToRefWafer] RW_2_SW_X=          1.0000002065         0.0000002485         8.9556514016 RW_2_SW_Y=         -0.00000","-662030"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\zones.ini",".ini","306","2025-02-19 14:23","2026-05-17 11:19","[General] Version=11 [ALGName] 255=PostProcess 0=Scan Area 1=CCS bump [ALG] 255=PostProcess 0=Surface 1=CCS Sampling [Bi","-650696"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\zones.txt",".txt","230","2025-02-19 14:23","2026-05-17 11:19","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1   3667.5","-650696"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\ZoomLevels.ini",".ini","256","2025-02-11 14:48","2026-05-17 11:19","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 LEVEL_4=1 LEVEL_8=1 [LEVEL_1] SizeX=7335 SizeY=7336 [LEVEL_2] SizeX=3","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\.dc_cache\TransactionsHistory.ini",".ini","366","2025-02-11 14:48","2026-05-17 11:19","[DeprecatedInV0] Namespace.RuntimeEntities.RecipePartsCollection_Runtime|RecipePartsCollection|CleanReferenceParams=1 Na","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\CTSOpticSetup\SetupSummary.xml",".xml","85","2025-02-11 14:48","2026-05-17 11:19","<?xml version=""1.0"" encoding=""utf-8""?><Setup Exists=""True"" Score=""0"" Mode=""Manual"" />","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\CTSOpticSetup\Manual\ManualScannedSites\ManualScannedSites.xml",".xml","109","2025-02-11 14:48","2026-05-17 11:19","<?xml version=""1.0"" encoding=""utf-8""?><ScannedSites Count=""1""><ScannedSite Name=""ScanCTS_1"" /></ScannedSites>","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\CTSOpticSetup\Manual\ManualScannedSites\ScanCTS_1\ScanCTS_1.xml",".xml","172128","2025-02-11 14:48","2026-05-17 11:19","<?xml version=""1.0"" encoding=""utf-8""?><ScannedSite><GeneralInfo Name=""ScanCTS_1"" SiteName=""1"" SetupName=""ScanCTS"" GL2um=","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\CTSOpticSetup\Manual\Sites\Sites.xml",".xml","206","2025-02-11 14:48","2026-05-17 11:19","<?xml version=""1.0"" encoding=""utf-8""?><Sites Count=""1""><Site Name=""1"" WaferPosX=""300185.604770078"" WaferPosY=""186625.289","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\108317,  19209_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77785.40  355.615814 77788.60  401.340637 77792.60  458.926239 77796.70  5","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\108317,  50709_focusCurve.txt",".txt","858","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77788.80  377.370911 77792.20  426.260010 77796.20  483.184967 77800.20  5","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\108317,  82209_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77792.40  345.694031 77796.70  401.790253 77800.70  458.397522 77804.70  5","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\108317, 126309_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77793.10  264.433075 77796.50  307.598663 77800.50  360.189819 77804.50  4","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\108317, 183009_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77794.20  323.442657 77797.60  368.409454 77801.60  423.620300 77805.60  4","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\108317, 290109_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77798.10  189.717453 77802.40  231.180664 77806.40  278.427216 77810.40  3","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\114617, 264909_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77800.40  232.343628 77804.70  280.775879 77808.70  331.581604 77812.80  3","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\120917, 233409_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77799.30  248.242477 77803.50  298.430237 77807.60  349.286957 77811.60  4","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\127217, 107409_focusCurve.txt",".txt","860","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77794.60  325.943573 77798.90  379.974548 77802.90  435.238708 77806.90  4","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\127217, 201909_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77799.50  295.069733 77803.80  350.479980 77807.80  404.118561 77811.80  4","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\133517,  12909_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77788.40  417.265991 77792.70  479.999298 77796.80  540.733093 77800.80  6","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\133517,  38109_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77792.00  403.315887 77796.30  461.165283 77800.30  521.929565 77804.20  5","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\133517,  69609_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77789.80  295.958282 77793.10  343.272064 77797.10  392.513947 77801.10  4","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\133517, 138909_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77797.80  303.291992 77802.00  357.965790 77806.10  415.323669 77810.00  4","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\133517, 170409_focusCurve.txt",".txt","860","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77793.30  240.325455 77796.60  281.399445 77800.60  332.680206 77804.60  3","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\133517, 296409_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77793.60  151.123047 77797.00  176.297974 77800.90  214.422699 77804.90  2","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\13817, 145209_focusCurve.txt",".txt","859","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77795.00  279.075958 77799.20  331.097473 77803.20  383.039063 77807.20  4","-662191"
"C:\job\VCAM 2D+3D CCS\Setup1\Recipes\x10 + CCS\DebugAFMapping\13817, 170409_focusCurve.txt",".txt","858","2025-02-11 14:48","2026-05-17 11:19","Position Focus Measure ======== ============= 77791.00  226.570496 77794.40  265.191254 77798.40  314.262268 77802.40  3","-662191"
